filepath,label,video_id
data\processed\final\dysarthria\7512245226635824402_seg_006.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_007.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_008.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_009.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_010.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_011.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_012.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_013.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_014.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_015.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_016.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_017.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7512245226635824402_seg_018.wav,dysarthria,7512245226635824402
data\processed\final\dysarthria\7598031762538728734_seg_000.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_000__low_rms_too_quiet.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_001.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_001__low_rms_too_quiet.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_002.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_002__too_quiet.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_003.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_003__low_rms_too_quiet.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_004.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_004__low_rms_too_quiet.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7598031762538728734_seg_008__low_rms_too_quiet.wav,dysarthria,7598031762538728734
data\processed\final\dysarthria\7632656624234056968_seg_002.wav,dysarthria,7632656624234056968
data\processed\final\dysarthria\7632656624234056968_seg_004.wav,dysarthria,7632656624234056968
data\processed\final\dysarthria\7632656624234056968_seg_004__low_rms_too_quiet.wav,dysarthria,7632656624234056968
data\processed\final\dysarthria\7632656624234056968_seg_015.wav,dysarthria,7632656624234056968
data\processed\final\dysarthria\7632656624234056968_seg_015__too_quiet.wav,dysarthria,7632656624234056968
data\processed\final\dysarthria\7632725942745713928_seg_000.wav,dysarthria,7632725942745713928
data\processed\final\dysarthria\7632725942745713928_seg_001.wav,dysarthria,7632725942745713928
data\processed\final\dysarthria\7632725942745713928_seg_002.wav,dysarthria,7632725942745713928
data\processed\final\dysarthria\7632725942745713928_seg_003.wav,dysarthria,7632725942745713928
data\processed\final\dysarthria\7632725942745713928_seg_005.wav,dysarthria,7632725942745713928
data\processed\final\dysarthria\7BnGxeMAM_s_seg_000.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_001.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_010.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_011.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_012.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_016.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_017.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_019.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_020.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_029.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_030.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_031.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_032.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_038.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_039.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_040.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_041.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_044.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_045.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_046.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_047.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_051.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_052.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_053.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_058.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_061.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_063.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_064.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_069.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_070.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_075.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_076.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_077.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_078.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_079.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_080.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_081.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_082.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_083.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_084.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_085.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_086.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_087.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_088.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_089.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_090.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_091.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_092.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_093.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_099.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_100.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_101.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_102.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_104.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_105.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_106.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_107.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_108.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_109.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_110.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_111.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_112.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_113.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_126.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_130.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_131.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_133.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_134.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_136.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_137.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_138.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_140.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_142.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_144.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_146.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_150.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\7BnGxeMAM_s_seg_151.wav,dysarthria,7BnGxeMAM_s
data\processed\final\dysarthria\dy8WvykiLto_seg_000.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_001.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_002.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_003.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_004.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_005.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_006.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_007.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_008.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_009.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_010.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_011.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_014.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_015.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_016.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_017.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_018.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_020.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\dy8WvykiLto_seg_021.wav,dysarthria,dy8WvykiLto
data\processed\final\dysarthria\IXxruuFwue8_seg_002.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_003.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_005.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_006.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_009.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_016.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_017.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_018.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_019.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_020.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_021.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_022.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_023.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_024.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_026.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_027.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_028.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_030.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_034.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_039.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_041.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\IXxruuFwue8_seg_048.wav,dysarthria,IXxruuFwue8
data\processed\final\dysarthria\jPFepAOQg0M_seg_001.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_002.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_003.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_004.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_005.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_006.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_008.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_009.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_010.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_013.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_014.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_015.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_016.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_018.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_019.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_020.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_021.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_022.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_023.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_024.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_025.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_029.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_032.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_033.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_037.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_039.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_050.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\jPFepAOQg0M_seg_056.wav,dysarthria,jPFepAOQg0M
data\processed\final\dysarthria\KcNTr0KUf5w_seg_000.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_001.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_002.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_003.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_004.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_005.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_006.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_007.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_008.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_009.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_010.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_011.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_012.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\KcNTr0KUf5w_seg_013.wav,dysarthria,KcNTr0KUf5w
data\processed\final\dysarthria\lF9Gc8A-AM4_seg_000.wav,dysarthria,lF9Gc8A-AM4
data\processed\final\dysarthria\lF9Gc8A-AM4_seg_002.wav,dysarthria,lF9Gc8A-AM4
data\processed\final\dysarthria\lF9Gc8A-AM4_seg_003.wav,dysarthria,lF9Gc8A-AM4
data\processed\final\dysarthria\lF9Gc8A-AM4_seg_004.wav,dysarthria,lF9Gc8A-AM4
data\processed\final\dysarthria\lF9Gc8A-AM4_seg_005.wav,dysarthria,lF9Gc8A-AM4
data\processed\final\dysarthria\lF9Gc8A-AM4_seg_006.wav,dysarthria,lF9Gc8A-AM4
data\processed\final\dysarthria\mmSBAIRqbes_seg_000.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_001.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_002.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_004.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_005.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_007.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_008.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_009.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_010.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_011.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_012.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_013.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_014.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_015.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_016.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_017.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_018.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_019.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_020.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_021.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_022.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_023.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_024.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_025.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_026.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_028.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_029.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_030.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_031.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_032.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_033.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_034.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_035.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_036.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_037.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_038.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_039.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_040.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_041.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_042.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_043.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_044.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_045.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_046.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_047.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_048.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_049.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_050.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_051.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_052.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_053.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_054.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_055.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_057.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_058.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_059.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_060.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_061.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_062.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_063.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_064.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_065.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_066.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_067.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_068.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_069.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_070.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_071.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_072.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_076.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_077.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_079.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_080.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_081.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_082.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_083.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_084.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_085.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_086.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_087.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_088.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_089.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_090.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_091.wav,dysarthria,mmSBAIRqbes
data\processed\final\dysarthria\mmSBAIRqbes_seg_092.wav,dysarthria,mmSBAIRqbes
